step,denied_requests,total_nodes_traversed,total_fragments
2614,494,12968,7337
2615,495,12968,7340
2616,496,12968,7343
2617,496,12992,7346
2618,497,12992,7349
2619,498,12992,7352
2620,499,12992,7355
2621,499,12992,7358
2622,499,12995,7361
2623,499,13013,7364
2624,499,13032,7367
2625,500,13032,7370
2626,500,13032,7372
2627,500,13042,7374
2628,500,13053,7377
2629,501,13053,7380
2630,502,13053,7383
2631,503,13053,7386
2632,504,13053,7389
2633,505,13053,7392
2634,506,13053,7395
2635,507,13053,7398
2636,508,13053,7401
2637,509,13053,7404
2638,510,13053,7407
2639,510,13053,7410
2640,511,13053,7413
2641,512,13053,7416
2642,512,13053,7419
2643,512,13071,7423
2644,512,13071,7426
2645,512,13078,7429
2646,512,13086,7432
2647,513,13086,7435
2648,513,13108,7438
2649,514,13108,7441
2650,515,13108,7444
2651,516,13108,7447
2652,516,13108,7450
2653,516,13108,7453
2654,516,13108,7456
2655,516,13118,7459
2656,517,13118,7462
2657,517,13118,7465
2658,518,13118,7468
2659,518,13118,7471
2660,518,13141,7474
2661,518,13165,7478
2662,519,13165,7482
2663,520,13165,7486
2664,521,13165,7490
2665,521,13165,7494
2666,521,13165,7498
2667,521,13165,7501
2668,521,13165,7503
2669,521,13176,7505
2670,521,13192,7507
2671,521,13192,7509
2672,521,13192,7511
2673,522,13192,7513
2674,522,13192,7515
2675,522,13211,7518
2676,522,13215,7521
2677,522,13216,7524
2678,522,13216,7527
2679,522,13216,7530
2680,522,13225,7534
2681,522,13237,7538
2682,522,13253,7543
2683,522,13272,7548
2684,522,13299,7554
2685,523,13299,7560
2686,523,13299,7565
2687,524,13299,7570
2688,525,13299,7575
2689,526,13299,7580
2690,527,13299,7585
2691,528,13299,7590
2692,528,13315,7596
2693,528,13315,7601
2694,528,13325,7606
2695,529,13325,7611
2696,530,13325,7616
2697,530,13325,7621
2698,530,13325,7625
2699,530,13325,7629
2700,531,13325,7633
2701,531,13336,7638
2702,532,13336,7643
2703,532,13336,7647
2704,533,13336,7651
2705,533,13336,7655
2706,533,13359,7659
2707,533,13359,7663
2708,533,13383,7668
2709,533,13383,7673
2710,533,13392,7679
2711,534,13392,7685
2712,534,13392,7690
2713,534,13392,7695
2714,534,13392,7700
2715,534,13393,7705
2716,534,13395,7711
2717,534,13411,7717
2718,535,13411,7723
2719,535,13440,7729
2720,536,13440,7735
2721,536,13440,7740
2722,536,13466,7745
2723,536,13466,7750
2724,536,13493,7755
2725,536,13493,7759
2726,536,13495,7763
2727,536,13498,7767
2728,536,13523,7771
2729,536,13523,7774
2730,537,13523,7777
2731,537,13533,7781
2732,538,13533,7785
2733,539,13533,7789
2734,540,13533,7793
2735,540,13533,7796
2736,541,13533,7799
2737,542,13533,7802
2738,542,13544,7805
2739,542,13544,7808
2740,542,13550,7811
2741,542,13550,7814
2742,543,13550,7817
2743,543,13565,7821
2744,544,13565,7825
2745,544,13592,7830
2746,545,13592,7835
2747,546,13592,7840
2748,547,13592,7845
2749,548,13592,7850
2750,549,13592,7855
2751,550,13592,7860
2752,550,13592,7865
2753,550,13592,7869
2754,550,13592,7873
2755,551,13592,7877
2756,551,13618,7881
2757,552,13618,7885
2758,552,13646,7890
2759,553,13646,7895
2760,554,13646,7900
2761,555,13646,7905
2762,556,13646,7910
2763,557,13646,7915
2764,557,13657,7920
2765,558,13657,7925
2766,559,13657,7930
2767,560,13657,7935
2768,560,13657,7939
2769,560,13657,7943
2770,560,13672,7948
2771,560,13672,7952
2772,560,13672,7956
2773,560,13674,7960
2774,560,13692,7965
2775,560,13717,7971
2776,561,13717,7977
2777,562,13717,7983
2778,563,13717,7989
2779,564,13717,7995
2780,565,13717,8001
2781,566,13717,8007
2782,566,13717,8013
2783,567,13717,8019
2784,568,13717,8025
2785,568,13721,8031
2786,568,13721,8036
2787,569,13721,8041
2788,569,13746,8047
2789,569,13746,8052
2790,569,13767,8057
2791,569,13767,8061
2792,569,13767,8064
2793,569,13779,8067
2794,570,13779,8070
2795,571,13779,8073
2796,571,13779,8076
2797,572,13779,8079
2798,572,13779,8082
2799,572,13779,8085
2800,572,13781,8089
2801,573,13781,8093
2802,573,13789,8097
2803,573,13806,8102
2804,573,13806,8105
2805,573,13824,8108
2806,573,13833,8112
2807,574,13833,8116
2808,574,13853,8121
2809,575,13853,8126
2810,575,13853,8130
2811,576,13853,8134
2812,576,13853,8137
2813,576,13853,8140
2814,576,13876,8143
2815,576,13876,8146
2816,576,13902,8150
2817,577,13902,8154
2818,577,13904,8159
2819,577,13904,8164
2820,577,13904,8168
2821,577,13904,8171
2822,577,13929,8175
2823,577,13930,8179
2824,577,13932,8184
2825,577,13938,8189
2826,577,13938,8194
2827,577,13946,8199
2828,578,13946,8204
2829,579,13946,8209
2830,580,13946,8214
2831,581,13946,8219
2832,582,13946,8224
2833,583,13946,8229
2834,583,13946,8234
2835,584,13946,8239
2836,585,13946,8244
2837,586,13946,8249
2838,586,13946,8253
2839,586,13973,8257
2840,587,13973,8261
2841,587,14001,8266
2842,587,14001,8271
2843,587,14001,8276
2844,588,14001,8281
2845,589,14001,8286
2846,590,14001,8291
2847,590,14001,8295
2848,590,14008,8299
2849,591,14008,8303
2850,592,14008,8307
2851,592,14008,8311
2852,592,14008,8315
2853,592,14020,8319
2854,592,14020,8322
2855,593,14020,8325
2856,593,14020,8328
2857,593,14020,8331
2858,593,14020,8334
2859,593,14023,8338
2860,593,14031,8342
2861,594,14031,8346
2862,595,14031,8350
2863,595,14044,8355
2864,595,14054,8360
2865,596,14054,8365
2866,596,14054,8369
2867,596,14070,8373
2868,597,14070,8377
2869,598,14070,8381
2870,598,14087,8385
2871,599,14087,8389
2872,599,14087,8393
2873,599,14087,8397
2874,599,14105,8401
2875,599,14125,8405
2876,600,14125,8409
2877,600,14146,8413
2878,601,14146,8417
2879,601,14146,8421
2880,601,14153,8426
2881,602,14153,8431
2882,603,14153,8436
2883,604,14153,8441
2884,605,14153,8446
2885,605,14153,8450
2886,606,14153,8454
2887,606,14153,8458
2888,607,14153,8462
2889,607,14166,8466
2890,608,14166,8470
2891,609,14166,8474
2892,610,14166,8478
2893,610,14191,8482
2894,611,14191,8486
2895,611,14191,8490
2896,611,14202,8495
2897,612,14202,8500
2898,613,14202,8505
2899,614,14202,8510
2900,614,14202,8515
2901,615,14202,8520
2902,616,14202,8525
2903,616,14202,8530
2904,616,14202,8534
2905,616,14202,8538
2906,617,14202,8542
2907,617,14202,8546
2908,618,14202,8550
2909,618,14216,8554
2910,618,14216,8557
2911,618,14217,8560
2912,618,14224,8563
2913,618,14232,8566
2914,618,14232,8569
2915,618,14249,8572
2916,618,14249,8575
2917,619,14249,8578
2918,619,14257,8581
2919,619,14266,8584
2920,619,14284,8588
2921,619,14309,8593
2922,619,14309,8597
2923,620,14309,8601
2924,620,14309,8605
2925,621,14309,8609
2926,622,14309,8613
2927,622,14309,8617
2928,623,14309,8621
2929,623,14309,8624
2930,623,14309,8627
2931,623,14312,8631
2932,623,14313,8635
2933,623,14313,8639
2934,624,14313,8643
2935,624,14313,8646
2936,624,14313,8649
2937,624,14326,8653
2938,624,14327,8658
2939,624,14336,8663
2940,625,14336,8668
2941,625,14336,8672
2942,625,14336,8676
2943,625,14354,8680
2944,625,14354,8684
2945,626,14354,8688
2946,626,14354,8692
2947,626,14354,8695
2948,626,14371,8698
2949,626,14371,8701
2950,626,14382,8704
2951,626,14400,8707
2952,626,14415,8710
2953,626,14437,8713
2954,626,14437,8716
2955,626,14448,8720
2956,626,14448,8724
2957,626,14448,8728
2958,626,14474,8733
2959,627,14474,8738
2960,627,14474,8743
2961,627,14474,8748
2962,627,14495,8753
2963,627,14495,8758
2964,627,14495,8762
2965,627,14516,8767
2966,628,14516,8772
2967,628,14517,8777
2968,628,14517,8782
2969,628,14525,8788
2970,628,14525,8793
2971,628,14534,8798
2972,628,14534,8803
2973,628,14540,8809
2974,628,14540,8814
2975,628,14553,8819
2976,628,14553,8824
2977,628,14567,8829
2978,628,14567,8834
2979,628,14567,8839
2980,628,14567,8844
2981,628,14567,8848
2982,628,14570,8852
2983,628,14571,8856
2984,628,14581,8860
2985,628,14594,8864
2986,628,14594,8868
2987,628,14594,8872
2988,628,14607,8876
2989,628,14618,8881
2990,628,14618,8886
2991,628,14635,8891
2992,628,14635,8896
2993,628,14653,8901
2994,628,14653,8906
2995,628,14653,8911
2996,628,14654,8916
2997,628,14654,8921
2998,628,14673,8926
2999,628,14693,8931
3000,628,14714,8936
3001,629,14714,8941
3002,630,14714,8946
3003,630,14714,8951
3004,630,14714,8955
3005,630,14714,8959
3006,630,14724,8963
3007,630,14724,8966
3008,630,14724,8969
3009,631,14724,8972
3010,631,14724,8973
3011,631,14748,8975
3012,631,14750,8978
3013,632,14750,8981
3014,632,14750,8983
3015,632,14761,8985
3016,632,14781,8987
3017,632,14787,8989
3018,633,14787,8991
3019,633,14802,8994
3020,633,14802,8997
3021,633,14802,9000
3022,633,14826,9003
3023,633,14826,9006
3024,633,14826,9009
3025,633,14831,9012
3026,633,14838,9015
3027,633,14849,9018
3028,633,14870,9022
3029,634,14870,9026
3030,634,14882,9030
3031,634,14882,9034
3032,635,14882,9038
3033,636,14882,9042
3034,636,14882,9046
3035,636,14901,9050
3036,637,14901,9054
3037,637,14901,9058
3038,637,14901,9061
3039,638,14901,9064
3040,638,14901,9067
3041,638,14916,9071
3042,638,14916,9074
3043,638,14916,9077
3044,638,14927,9080
3045,638,14927,9083
3046,638,14927,9085
3047,638,14927,9087
3048,638,14929,9089
3049,638,14947,9092
3050,638,14958,9096
3051,638,14981,9100
3052,638,14981,9103
3053,638,15000,9106
3054,639,15000,9109
3055,639,15024,9112
3056,640,15024,9115
3057,640,15024,9118
3058,641,15024,9121
3059,641,15033,9124
3060,642,15033,9127
3061,643,15033,9130
3062,644,15033,9133
3063,644,15033,9136
3064,644,15036,9139
3065,645,15036,9142
3066,645,15036,9144
3067,645,15036,9145
3068,645,15036,9145
3069,646,15036,9145
3070,646,15051,9146
3071,646,15057,9147
3072,646,15081,9149
3073,646,15081,9151
3074,646,15082,9153
3075,647,15082,9155
3076,647,15082,9156
3077,647,15082,9156
3078,647,15098,9156
3079,648,15098,9156
3080,648,15100,9156
3081,648,15124,9156
3082,649,15124,9156
3083,649,15124,9156
3084,650,15124,9156
3085,650,15124,9156
3086,650,15136,9157
3087,650,15159,9158
3088,651,15159,9159
3089,651,15159,9160
3090,651,15162,9161
3091,652,15162,9162
3092,652,15182,9164
3093,652,15182,9166
3094,652,15182,9168
3095,653,15182,9170
3096,653,15182,9172
3097,653,15182,9174
3098,653,15182,9176
3099,653,15197,9178
3100,653,15207,9181
3101,653,15231,9184
3102,653,15233,9187
3103,653,15258,9191
3104,654,15258,9195
3105,654,15258,9198
3106,654,15258,9200
3107,655,15258,9202
3108,655,15258,9203
3109,655,15258,9204
3110,655,15263,9205
3111,655,15263,9205
3112,655,15263,9205
3113,655,15263,9205
3114,655,15263,9205
3115,655,15263,9205
3116,655,15276,9206
3117,655,15276,9207
3118,655,15277,9208
3119,655,15296,9209
3120,655,15296,9210
3121,655,15298,9211
3122,655,15302,9212
3123,655,15302,9212
3124,655,15315,9213
3125,655,15315,9214
3126,655,15315,9214
3127,655,15326,9215
3128,655,15341,9216
3129,655,15360,9217
3130,655,15380,9218
3131,655,15380,9219
3132,655,15384,9220
3133,655,15389,9221
3134,655,15411,9222
3135,655,15411,9223
3136,656,15411,9224
3137,656,15436,9225
3138,656,15436,9226
3139,656,15439,9227
3140,656,15443,9229
3141,657,15443,9231
3142,657,15451,9233
3143,658,15451,9235
3144,659,15451,9237
3145,660,15451,9239
3146,661,15451,9241
3147,661,15451,9243
3148,662,15451,9245
3149,662,15451,9247
3150,662,15453,9249
3151,662,15463,9251
3152,662,15485,9254
3153,663,15485,9257
3154,664,15485,9260
3155,665,15485,9263
3156,665,15485,9266
3157,665,15510,9269
3158,666,15510,9272
3159,666,15510,9275
3160,666,15510,9278
3161,667,15510,9281
3162,667,15510,9284
3163,667,15512,9287
3164,667,15528,9290
3165,667,15546,9293
3166,668,15546,9296
3167,669,15546,9299
3168,669,15546,9302
3169,669,15546,9305
3170,669,15547,9308
3171,670,15547,9311
3172,670,15565,9315
3173,671,15565,9319
3174,672,15565,9323
3175,673,15565,9327
3176,673,15565,9330
3177,673,15589,9333
3178,674,15589,9336
3179,675,15589,9339
3180,676,15589,9342
3181,676,15614,9346
3182,677,15614,9350
3183,677,15614,9354
3184,677,15614,9358
3185,677,15614,9362
3186,678,15614,9366
3187,679,15614,9370
3188,679,15614,9373
3189,679,15633,9376
3190,680,15633,9379
3191,680,15660,9383
3192,681,15660,9387
3193,681,15660,9390
3194,681,15660,9392
3195,682,15660,9394
3196,683,15660,9396
3197,683,15660,9398
3198,684,15660,9400
3199,684,15660,9402
3200,684,15660,9404
3201,684,15664,9406
3202,684,15664,9408
3203,684,15665,9410
3204,684,15670,9412
3205,684,15684,9414
3206,684,15693,9416
3207,684,15693,9418
3208,684,15693,9420
3209,684,15696,9422
3210,685,15696,9424
3211,685,15696,9425
3212,685,15719,9426
3213,685,15745,9427
3214,686,15745,9428
3215,687,15745,9429
3216,687,15745,9430
3217,687,15745,9431
3218,687,15754,9432
3219,687,15754,9433
3220,687,15769,9434
3221,687,15787,9436
3222,687,15803,9438
3223,687,15803,9440
3224,688,15803,9442
3225,689,15803,9444
3226,689,15817,9446
3227,690,15817,9448
3228,690,15817,9450
3229,690,15827,9452
3230,690,15827,9454
3231,690,15827,9456
3232,690,15838,9458
3233,690,15854,9460
3234,690,15880,9462
3235,690,15880,9464
3236,690,15890,9466
3237,691,15890,9468
3238,691,15918,9470
3239,692,15918,9472
3240,692,15918,9474
3241,692,15934,9476
3242,692,15964,9479
3243,692,15964,9482
3244,692,15964,9485
3245,692,15981,9488
3246,692,15981,9491
3247,692,15999,9494
3248,692,15999,9496
3249,692,16019,9498
3250,692,16020,9500
3251,692,16031,9502
3252,693,16031,9504
3253,693,16052,9506
3254,694,16052,9508
3255,695,16052,9510
3256,696,16052,9512
3257,697,16052,9514
3258,698,16052,9516
3259,699,16052,9518
3260,699,16052,9519
3261,700,16052,9520
3262,700,16052,9521
3263,700,16066,9522
3264,701,16066,9523
3265,702,16066,9524
3266,702,16087,9525
3267,702,16087,9526
3268,702,16087,9527
3269,702,16105,9529
3270,703,16105,9531
3271,703,16105,9533
3272,703,16121,9535
3273,703,16121,9537
3274,704,16121,9539
3275,704,16121,9541
3276,705,16121,9543
3277,706,16121,9545
3278,707,16121,9547
3279,707,16121,9549
3280,707,16121,9551
3281,708,16121,9553
3282,709,16121,9555
3283,709,16121,9556
3284,710,16121,9557
3285,710,16139,9558
3286,710,16139,9559
3287,710,16139,9560
3288,711,16139,9561
3289,712,16139,9562
3290,712,16139,9562
3291,712,16139,9562
3292,712,16155,9562
3293,712,16173,9563
3294,712,16181,9564
3295,712,16181,9565
3296,713,16181,9566
3297,713,16191,9567
3298,713,16208,9569
3299,713,16208,9571
3300,713,16235,9573
3301,713,16265,9575
3302,713,16265,9576
3303,714,16265,9577
3304,715,16265,9578
3305,716,16265,9579
3306,716,16265,9580
3307,716,16282,9581
3308,716,16282,9582
3309,717,16282,9583
3310,718,16282,9584
3311,718,16293,9585
3312,719,16293,9586
3313,720,16293,9587
3314,720,16293,9588
3315,720,16294,9589
3316,721,16294,9590
3317,721,16294,9591
3318,721,16294,9592
3319,721,16294,9593
3320,722,16294,9594
3321,722,16294,9595
3322,722,16294,9596
3323,722,16320,9597
3324,722,16347,9598
3325,722,16347,9599
3326,722,16347,9600
3327,723,16347,9601
3328,723,16347,9601
3329,723,16352,9602
3330,723,16370,9603
3331,723,16370,9604
3332,723,16385,9606
3333,723,16385,9608
3334,723,16385,9610
3335,723,16404,9612
3336,723,16404,9614
3337,723,16416,9616
3338,723,16416,9617
3339,723,16416,9618
3340,723,16416,9619
3341,723,16416,9620
3342,723,16416,9621
3343,723,16433,9622
3344,723,16435,9623
3345,724,16435,9624
3346,724,16441,9625
3347,724,16441,9626
3348,724,16450,9627
3349,724,16450,9627
3350,724,16463,9627
3351,724,16463,9627
3352,724,16477,9627
3353,724,16477,9627
3354,724,16479,9627
3355,724,16496,9628
3356,724,16496,9629
3357,724,16496,9630
3358,724,16496,9630
3359,724,16496,9630
3360,724,16505,9630
3361,724,16515,9630
3362,724,16515,9630
3363,724,16525,9630
3364,724,16525,9630
3365,724,16530,9630
3366,724,16541,9630
3367,724,16544,9630
3368,724,16550,9630
3369,724,16550,9630
3370,724,16568,9631
3371,724,16577,9633
3372,724,16590,9636
3373,724,16590,9639
3374,724,16596,9642
3375,724,16596,9645
3376,724,16596,9648
3377,724,16596,9651
3378,724,16596,9654
3379,724,16619,9657
3380,725,16619,9660
3381,725,16619,9662
3382,725,16619,9664
3383,725,16619,9666
3384,725,16619,9668
3385,725,16619,9669
3386,725,16619,9670
3387,725,16623,9671
3388,725,16628,9672
3389,725,16641,9673
3390,725,16655,9674
3391,725,16661,9675
3392,725,16669,9676
3393,725,16688,9677
3394,725,16708,9678
3395,725,16708,9679
3396,725,16729,9680
3397,725,16729,9681
3398,725,16729,9682
3399,725,16745,9683
3400,725,16745,9684
3401,725,16745,9685
3402,725,16745,9686
3403,725,16751,9687
3404,725,16751,9688
3405,725,16758,9690
3406,725,16774,9692
3407,725,16791,9694
3408,725,16809,9696
3409,725,16809,9698
3410,725,16809,9700
3411,725,16831,9702
3412,725,16854,9704
3413,725,16854,9706
3414,725,16854,9706
3415,725,16854,9706
3416,725,16854,9706
3417,725,16854,9706
3418,725,16856,9706
3419,725,16856,9706
3420,725,16869,9706
3421,725,16869,9706
3422,725,16869,9706
3423,725,16869,9706
3424,725,16874,9706
3425,725,16874,9706
3426,725,16874,9706
3427,725,16879,9706
3428,725,16879,9706
3429,725,16882,9707
3430,725,16891,9709
3431,725,16905,9711
3432,725,16905,9713
3433,725,16905,9714
3434,725,16905,9715
3435,725,16910,9716
3436,725,16910,9717
3437,725,16924,9718
3438,725,16927,9720
3439,725,16927,9722
3440,725,16927,9723
3441,725,16934,9724
3442,725,16942,9725
3443,725,16953,9726
3444,725,16969,9727
3445,725,16969,9728
3446,725,16986,9729
3447,725,16997,9731
3448,725,16997,9733
3449,725,16997,9735
3450,725,16998,9737
3451,725,17012,9739
3452,725,17029,9742
3453,725,17029,9745
3454,725,17052,9748
3455,725,17052,9751
3456,725,17067,9754
3457,725,17083,9757
3458,726,17083,9760
3459,727,17083,9763
3460,728,17083,9766
3461,729,17083,9769
3462,729,17084,9772
3463,729,17084,9775
3464,730,17084,9778
3465,730,17091,9782
3466,730,17114,9786
3467,731,17114,9790
3468,731,17114,9794
3469,731,17139,9798
3470,731,17139,9802
3471,731,17164,9807
3472,732,17164,9812
3473,733,17164,9817
3474,733,17164,9822
3475,734,17164,9827
3476,734,17164,9831
3477,734,17164,9835
3478,734,17164,9838
3479,734,17164,9841
3480,734,17164,9843
3481,734,17172,9846
3482,734,17187,9850
3483,734,17187,9854
3484,734,17187,9858
3485,734,17187,9861
3486,734,17191,9864
3487,734,17191,9867
3488,734,17193,9870
3489,734,17193,9872
3490,734,17193,9874
3491,734,17193,9876
3492,734,17198,9878
3493,734,17206,9880
3494,734,17206,9882
3495,734,17210,9885
3496,734,17210,9888
3497,734,17217,9891
3498,734,17217,9894
3499,734,17229,9897
3500,734,17242,9900
3501,734,17252,9903
3502,734,17272,9906
3503,734,17295,9909
3504,734,17319,9912
3505,735,17319,9915
3506,736,17319,9918
3507,736,17333,9921
3508,737,17333,9924
3509,737,17333,9927
3510,737,17354,9930
3511,737,17354,9932
3512,737,17359,9935
3513,737,17359,9938
3514,737,17360,9941
3515,737,17363,9945
3516,738,17363,9949
3517,739,17363,9953
3518,740,17363,9957
3519,740,17363,9961
3520,740,17377,9965
3521,740,17377,9969
3522,741,17377,9973
3523,741,17377,9977
3524,741,17377,9981
3525,741,17377,9984
3526,741,17381,9987
3527,741,17381,9989
3528,741,17382,9991
3529,742,17382,9993
3530,742,17388,9995
3531,742,17388,9997
3532,742,17393,9999
3533,742,17393,10001
3534,742,17399,10004
3535,742,17414,10008
3536,742,17414,10010
3537,742,17416,10012
3538,742,17432,10014
3539,742,17453,10016
3540,743,17453,10018
3541,743,17453,10020
3542,743,17467,10022
3543,744,17467,10024
3544,744,17467,10026
3545,744,17482,10029
3546,745,17482,10032
3547,746,17482,10035
3548,747,17482,10038
3549,748,17482,10041
3550,748,17482,10044
3551,748,17500,10048
3552,748,17525,10052
3553,748,17525,10056
3554,748,17525,10060
3555,748,17550,10064
3556,748,17576,10069
3557,749,17576,10074
3558,750,17576,10079
3559,751,17576,10084
3560,751,17581,10089
3561,751,17581,10094
3562,752,17581,10099
3563,752,17581,10103
3564,752,17602,10108
3565,752,17602,10113
3566,752,17602,10117
3567,752,17604,10121
3568,753,17604,10125
3569,753,17604,10129
3570,753,17607,10133
3571,753,17607,10137
3572,754,17607,10141
3573,754,17620,10146
3574,755,17620,10151
3575,756,17620,10156
3576,757,17620,10161
3577,757,17620,10166
3578,757,17636,10171
3579,758,17636,10176
3580,758,17636,10180
3581,758,17636,10184
3582,758,17636,10188
3583,758,17658,10192
3584,759,17658,10196
3585,760,17658,10200
3586,761,17658,10204
3587,761,17658,10207
3588,761,17684,10210
3589,761,17711,10214
3590,761,17711,10218
3591,761,17711,10222
3592,761,17721,10227
3593,761,17743,10233
3594,762,17743,10239
3595,763,17743,10245
3596,763,17743,10250
3597,763,17766,10255
3598,763,17790,10260
3599,763,17791,10265
3600,764,17791,10270
3601,764,17791,10275
3602,764,17791,10280
3603,764,17791,10284
3604,764,17811,10289
3605,764,17811,10294
3606,764,17829,10299
3607,764,17832,10304
3608,764,17832,10309
3609,765,17832,10314
3610,766,17832,10319
3611,766,17832,10324
3612,766,17832,10329
3613,766,17836,10335
3614,766,17836,10340
3615,766,17843,10345
3616,766,17851,10350
3617,766,17851,10355
3618,766,17858,10360
3619,766,17858,10365
3620,766,17876,10370
3621,766,17876,10375
3622,767,17876,10380
3623,768,17876,10385
3624,768,17892,10391
3625,769,17892,10397
3626,770,17892,10403
3627,771,17892,10409
3628,771,17892,10414
3629,771,17905,10420
3630,771,17905,10425
3631,771,17922,10431
3632,772,17922,10437
3633,772,17922,10443
3634,773,17922,10449
3635,774,17922,10455
3636,775,17922,10461
3637,776,17922,10467
3638,776,17922,10473
3639,776,17922,10479
3640,777,17922,10485
3641,778,17922,10491
3642,778,17922,10496
3643,778,17927,10502
3644,778,17939,10509
3645,779,17939,10516
3646,779,17939,10522
3647,779,17956,10528
3648,779,17956,10534
3649,779,17973,10540
3650,779,17991,10547
3651,779,18015,10554
3652,780,18015,10561
3653,781,18015,10568
3654,782,18015,10575
3655,782,18015,10582
3656,782,18019,10589
3657,783,18019,10596
3658,784,18019,10603
3659,784,18020,10610
3660,785,18020,10617
3661,785,18025,10624
3662,786,18025,10631
3663,787,18025,10638
3664,788,18025,10645
3665,788,18025,10651
3666,788,18025,10656
3667,788,18025,10661
3668,788,18025,10666
3669,788,18032,10671
3670,788,18032,10676
3671,788,18032,10680
3672,788,18053,10684
3673,789,18053,10688
3674,789,18053,10691
3675,789,18053,10694
3676,789,18053,10696
3677,789,18055,10698
3678,789,18055,10700
3679,789,18070,10702
3680,789,18070,10703
3681,789,18070,10704
3682,789,18076,10705
3683,789,18083,10706
3684,789,18098,10708
3685,789,18107,10711
3686,789,18132,10715
3687,790,18132,10719
3688,790,18132,10723
3689,790,18132,10727
3690,790,18132,10731
3691,790,18132,10734
3692,790,18132,10737
3693,790,18133,10740
3694,790,18139,10743
3695,790,18141,10747
3696,790,18162,10752
3697,790,18174,10757
3698,791,18174,10762
3699,792,18174,10767
3700,793,18174,10772
3701,793,18174,10777
3702,794,18174,10782
3703,795,18174,10787
3704,795,18174,10791
3705,795,18182,10795
3706,796,18182,10799
3707,796,18204,10803
3708,796,18227,10808
3709,797,18227,10813
3710,798,18227,10818
3711,798,18227,10822
3712,798,18227,10825
3713,798,18227,10828
3714,798,18230,10832
3715,798,18239,10836
3716,798,18240,10840
3717,799,18240,10844
3718,799,18240,10848
3719,799,18250,10852
3720,799,18250,10856
3721,799,18268,10860
3722,800,18268,10864
3723,800,18268,10868
3724,801,18268,10872
3725,802,18268,10876
3726,802,18269,10880
3727,803,18269,10884
3728,803,18277,10888
3729,804,18277,10892
3730,805,18277,10896
3731,806,18277,10900
3732,807,18277,10904
3733,808,18277,10908
3734,808,18277,10912
3735,808,18277,10916
3736,808,18278,10920
3737,808,18299,10925
3738,809,18299,10930
3739,809,18299,10934
3740,810,18299,10938
3741,810,18299,10942
3742,810,18316,10946
3743,810,18316,10950
3744,810,18316,10954
3745,810,18338,10958
3746,810,18338,10962
3747,810,18356,10966
3748,810,18375,10971
3749,810,18386,10977
3750,810,18386,10982
3751,810,18398,10987
3752,810,18422,10993
3753,810,18422,10998
3754,810,18422,11003
3755,811,18422,11008
3756,811,18422,11013
3757,811,18435,11018
3758,812,18435,11023
3759,812,18435,11028
3760,813,18435,11033
3761,813,18441,11039
3762,813,18456,11046
3763,813,18474,11054
3764,814,18474,11062
3765,814,18495,11071
3766,814,18495,11079
3767,814,18502,11087
3768,815,18502,11095
3769,816,18502,11103
3770,816,18502,11110
3771,817,18502,11117
3772,818,18502,11124
3773,818,18502,11130
3774,818,18502,11136
3775,818,18510,11142
3776,818,18519,11148
3777,818,18534,11155
3778,818,18534,11162
3779,818,18560,11169
3780,819,18560,11176
3781,820,18560,11183
3782,821,18560,11190
3783,822,18560,11197
3784,822,18560,11203
3785,822,18576,11209
3786,823,18576,11215
3787,824,18576,11221
3788,825,18576,11227
3789,826,18576,11233
3790,826,18576,11239
3791,826,18576,11245
3792,826,18576,11251
3793,827,18576,11257
3794,827,18576,11263
3795,827,18586,11269
3796,827,18597,11276
3797,827,18612,11283
3798,827,18630,11290
3799,828,18630,11297
3800,828,18630,11303
3801,828,18646,11310
3802,829,18646,11317
3803,830,18646,11324
3804,830,18672,11332
3805,830,18672,11339
3806,830,18672,11345
3807,830,18697,11351
3808,831,18697,11357
3809,831,18697,11363
3810,831,18701,11370
3811,831,18701,11376
3812,832,18701,11382
3813,832,18701,11388
3814,832,18701,11394
3815,832,18704,11400
3816,833,18704,11406
3817,833,18704,11411
3818,833,18704,11416
3819,833,18704,11421
3820,833,18704,11425
3821,833,18704,11428
3822,833,18704,11430
3823,833,18704,11432
3824,833,18704,11434
3825,833,18704,11436
3826,833,18707,11438
3827,833,18712,11440
3828,833,18718,11442
3829,833,18718,11444
3830,833,18725,11446
3831,833,18738,11448
3832,833,18753,11450
3833,833,18754,11452
3834,833,18754,11454
3835,833,18754,11456
3836,833,18754,11458
3837,833,18763,11460
3838,833,18768,11463
3839,833,18768,11466
3840,833,18782,11469
3841,833,18798,11473
3842,833,18798,11477
3843,833,18798,11481
3844,833,18817,11485
3845,834,18817,11489
3846,834,18837,11493
3847,834,18837,11496
3848,834,18859,11500
3849,835,18859,11504
3850,836,18859,11508
3851,837,18859,11512
3852,837,18859,11516
3853,838,18859,11520
3854,838,18870,11524
3855,838,18870,11528
3856,838,18882,11533
3857,839,18882,11538
3858,839,18882,11543
3859,840,18882,11548
3860,841,18882,11553
3861,841,18882,11558
3862,841,18890,11563
3863,841,18890,11566
3864,841,18890,11568
3865,841,18890,11569
3866,841,18896,11570
3867,842,18896,11571
3868,842,18907,11573
3869,842,18907,11574
3870,842,18907,11575
3871,842,18910,11576
3872,842,18930,11577
3873,842,18930,11578
3874,842,18941,11580
3875,842,18941,11582
3876,843,18941,11584
3877,843,18942,11586
3878,843,18944,11588
3879,843,18944,11590
3880,843,18944,11592
3881,843,18951,11594
3882,844,18951,11596
3883,844,18969,11599
